/*quarterly, seasonally adjusted macroeconomic data for the Euro
area from 1970Q1-2014Q4; Real M3(deflated with the GDP deflator), 
real GDP, CPI 
source: data stream and AWM database
*/
<1970 Q1>
    money                      gdp                     cpi
1963.385937584803	738164.075024466	20.0254060276756
1982.63119495936	752352.996902783	20.2371114274902
2007.589098787663	761417.019741075	20.4792809180147
2016.643026061965	770640.69128453	        20.7399339961694
2039.244113758422	769293.234232267	21.0769414971548
2094.263841041284	779148.003957614	21.4159593468921
2133.831586690384	791299.522722415	21.7256395766893
2169.052427331719	797593.290488277	22.0583126231162
2197.229114003962	809412.130644702	22.3880504606073
2268.615663559652	814862.267747601	22.6860340324572
2323.31247480488	826004.439515981	23.1507151852263
2350.358523282153	838095.705039738	23.6337555748713
2354.297739214474	854231.082880388	24.0852565318021
2378.675295845273	864588.592189729	24.6387353443269
2378.838073902651	876461.549498251	25.2101751471915
2405.359084998835	886037.855963522	25.8818048692088
2399.25480068681	894810.377095141	26.7199825103535
2384.029175099245	896429.509856083	27.5734880981577
2361.696706488532	902536.357616669	28.464913819103
2358.773926690395	888155.159093552	29.3991517586535
2363.940390064215	879865.810246272	29.8172879345209
2374.021999077608	884408.758705148	30.4904106631591
2421.530968154987	892309.05755803	        31.1128487301923
2465.334126763445	901737.96544968	        31.7178281981192
2499.244684059459	916460.908371239	32.5119383975919
2489.850300639451	928246.779645794	33.4120633098955
2496.567754650731	936060.866336809	34.0562954134274
2498.250262570702	951095.483345169	35.0191168766665
2521.375917865432	955016.237379799	35.887494119755
2519.401103955757	956303.000674648	36.7308680970413
2553.755556067187	957054.500846912	37.5788168495966
2570.928272743531	968502.157481174	38.2641682577216
2590.859271008051	974729.918794794	38.84240962387829
2616.123916540776	985851.559697168	39.6003297519404
2653.773380191342	990468.739231504	40.333071126424
2675.542342565213	1002264.30551541	41.0190918307864
2694.566270943898	1007383.40309951	41.8441362855352
2708.179066247255	1023521.46554804	42.7562697849704
2692.88045054939	1028742.75229565	43.8805866557831
2691.687214802226	1038513.98304733	45.0653464995901
2655.422799412156	1048315.6604871	        46.4616138582861
2639.041406830498	1043393.2270654	        47.6494717514221
2635.774354053022	1042798.44189846	48.84318383609731
2652.159451147214	1043288.27446739	50.1197060656294
2669.445718230278	1044294.92011594	51.5828708561153
2661.933224150791	1047423.15890036	52.9614257099502
2644.075777986364	1050312.98387489	54.4138688303693
2634.264402344273	1052777.48675005	55.90838607960869
2651.185987028934	1057128.44463294	57.1070018404658
2651.663155441274	1058550.30137996	58.4506855560431
2662.919388709415	1052904.2244402	        59.6971940499815
2673.147187544623	1053355.93237324	60.8814608713394
2671.424226867955	1060369.32742984	61.9415431829477
2675.515639112446	1067307.69114571	63.0285481187665
2670.05576489896	1070080.52697814	64.209970350199
2682.419963052468	1081783.32438068	65.3457964098785
2677.41916103473	1091077.48737583	66.3429001381644
2696.357532272262	1085921.63685619	67.2440734361949
2721.463024434089	1097117.44769459	68.052425427672
2744.687121261022	1102732.03673661	68.950444502583
2768.036180476479	1105209.96996595	69.931730995021
2769.659921593321	1115755.76364242	70.888478586617
2770.633538071423	1125200.82672133	71.3647429327383
2790.951640765266	1131909.12567924	72.00353330157979
2790.454997360025	1128047.65444077	72.395979372681
2783.88549118793	1148730.74548394	72.6876829729048
2809.19551707076	1154566.48105942	73.0053107476087
2834.545315852576	1157425.63893294	73.3162406692534
2869.715702465231	1151870.84463661	73.8155369024266
2902.680915401031	1171276.99781809	74.3108636937327
2940.324110932476	1183855.43429056	74.8047570353434
2959.359413169248	1198945.89637471	75.2547042328598
2980.498629236483	1205566.49053065	75.6101266609467
3011.513298919281	1216648.91793945	76.1479334948048
3053.841532801961	1231718.37555976	76.84082616697469
3071.08562360996	1243109.86080761	77.5037058303634
3116.980677321896	1257711.78331831	78.3335899020272
3164.504332987001	1269668.32828381	79.216122711159
3201.336149417823	1277260.68274729	79.8814399468254
3229.530287629616	1290570.36155773	80.6888193176482
3249.470624892442	1308066.88144956	81.533117914914
3376.849999919628	1314040.13630534	82.1981632095669
3415.85357029336	1326227.20791212	83.0768058217587
3447.140868835705	1333731.8804652	        84.2439980858455
3458.08329210859	1342948.77179445	84.9261425427403
3466.154449398256	1346937.84330215	85.7167035300409
3492.734890958953	1346565.72677273	86.9400903774608
3513.690130553644	1359371.58271025	87.7578614337139
3539.484666989865	1379892.02368781	88.4931201481832
3587.907607137396	1369358.95915591	89.3334413678714
3647.598172650313	1365524.36064843	89.89466013629
3650.911359629762	1362793.87770344	90.6425764305383
3689.684911035968	1353508.43111906	91.52984906829
3695.102059965713	1354512.42139311	92.2759104231103
3709.660833985874	1360128.38670437	93.0215295103208
3752.993617537433	1363689.99377083	93.6570639286461
3775.113182866419	1376326.16313906	94.33443482026949
3766.614974825862	1384898.29863854	94.8889300042397
3751.440101389181	1394224.60602675	95.5850328827888
3738.339238721377	1405286.77638104	96.15878730710919
3743.021780986777	1412920.15570606	96.7816336825718
3758.070350866544	1421266.10698542	97.4406916272209
3790.723902821322	1426565.09122294	98.0177453323896
3840.459486806976	1431472.48379643	98.5783822178673
3869.54311710324	1432179.31257029	99.274479965845
3882.965507717316	1442764.25385818	99.86882291869151
3920.499907991395	1451192.98876876	100.176987322777
3940.364322749348	1456481.86184401	100.660441408548
3949.258884715266	1461038.6811148	        101.237949390964
3995.615637794558	1479338.04946017	101.366132738494
4019.316218897303	1490126.35225736	101.87103491935
4052.208599900658	1506084.79295964	102.340833308096
4088.873441756921	1515402.26513662	102.49906432496
4129.724586301377	1522932.91185008	102.895596037941
